RoomID,Capacity,WheelchairAccess,Projector,Computer,FloorLevel
R1820,18,TRUE,FALSE,TRUE,5
R1821,33,FALSE,FALSE,FALSE,7
R1822,48,TRUE,TRUE,TRUE,8
R1823,24,TRUE,TRUE,TRUE,8
R1824,41,FALSE,FALSE,FALSE,1
R1825,36,TRUE,FALSE,FALSE,8
R1826,14,FALSE,FALSE,TRUE,10
R1827,43,FALSE,TRUE,TRUE,4
R1828,25,FALSE,TRUE,TRUE,6
R1829,17,FALSE,FALSE,FALSE,6
R1830,46,TRUE,FALSE,TRUE,9
R1831,46,TRUE,FALSE,TRUE,5
R1832,13,FALSE,TRUE,TRUE,4
R1833,44,TRUE,TRUE,FALSE,2
R1834,41,TRUE,FALSE,FALSE,9
R1835,45,TRUE,FALSE,FALSE,7
R1836,43,TRUE,TRUE,TRUE,10
R1837,7,TRUE,FALSE,TRUE,7
R1838,32,TRUE,FALSE,TRUE,4
R1839,24,FALSE,FALSE,TRUE,1
R1840,23,FALSE,TRUE,FALSE,2
R1841,6,TRUE,FALSE,FALSE,3
R1842,48,TRUE,FALSE,TRUE,5
R1843,43,TRUE,TRUE,FALSE,5
R1844,45,TRUE,TRUE,FALSE,7
R1845,49,FALSE,FALSE,TRUE,3
R1846,26,TRUE,TRUE,FALSE,10
R1847,26,FALSE,FALSE,TRUE,7
R1848,49,FALSE,TRUE,FALSE,4
R1849,32,FALSE,TRUE,FALSE,7
R1850,30,TRUE,FALSE,FALSE,1
R1851,15,FALSE,FALSE,FALSE,9
R1852,39,FALSE,TRUE,TRUE,5
R1853,31,TRUE,TRUE,TRUE,6
R1854,20,TRUE,FALSE,FALSE,7
R1855,33,TRUE,FALSE,TRUE,10
R1856,27,FALSE,TRUE,TRUE,10
R1857,27,TRUE,TRUE,TRUE,4
R1858,14,TRUE,FALSE,TRUE,7
R1859,9,FALSE,TRUE,TRUE,4
R1860,11,TRUE,TRUE,TRUE,7
R1861,5,TRUE,FALSE,FALSE,1
R1862,9,FALSE,FALSE,FALSE,1
R1863,11,FALSE,TRUE,FALSE,5
R1864,17,FALSE,TRUE,FALSE,8
R1865,24,TRUE,TRUE,TRUE,2
R1866,22,FALSE,FALSE,FALSE,9
R1867,40,TRUE,FALSE,FALSE,1
R1868,10,FALSE,TRUE,TRUE,5
R1869,27,TRUE,FALSE,TRUE,1
R1870,16,FALSE,FALSE,TRUE,1
R1871,11,FALSE,TRUE,FALSE,4
R1872,35,TRUE,TRUE,FALSE,10
R1873,6,FALSE,FALSE,TRUE,10
R1874,17,FALSE,TRUE,FALSE,8
R1875,30,FALSE,TRUE,TRUE,2
R1876,49,TRUE,TRUE,FALSE,6
R1877,39,FALSE,TRUE,TRUE,5
R1878,21,TRUE,FALSE,FALSE,3
R1879,13,FALSE,TRUE,TRUE,2
R1880,21,FALSE,TRUE,TRUE,8
R1881,45,TRUE,TRUE,FALSE,10
R1882,15,TRUE,FALSE,FALSE,5
R1883,46,TRUE,FALSE,FALSE,10
R1884,9,FALSE,TRUE,TRUE,9
R1885,40,FALSE,TRUE,TRUE,7
R1886,28,FALSE,TRUE,TRUE,7
R1887,42,TRUE,FALSE,FALSE,10
R1888,31,TRUE,FALSE,TRUE,8
R1889,29,FALSE,FALSE,TRUE,8
R1890,40,FALSE,TRUE,FALSE,6
R1891,27,TRUE,TRUE,FALSE,5
R1892,22,FALSE,FALSE,TRUE,8
R1893,24,FALSE,TRUE,TRUE,1
R1894,41,FALSE,TRUE,TRUE,6
R1895,5,FALSE,FALSE,FALSE,6
R1896,46,TRUE,FALSE,TRUE,1
R1897,30,TRUE,TRUE,TRUE,4
R1898,14,FALSE,FALSE,TRUE,1
R1899,28,FALSE,FALSE,TRUE,2
R1900,14,TRUE,TRUE,FALSE,7
R1901,29,FALSE,FALSE,FALSE,8
R1902,33,FALSE,TRUE,FALSE,1
R1903,50,FALSE,FALSE,FALSE,5
R1904,30,FALSE,FALSE,FALSE,8
R1905,19,FALSE,TRUE,FALSE,7
R1906,31,FALSE,TRUE,FALSE,10
R1907,19,FALSE,FALSE,TRUE,2
R1908,17,FALSE,FALSE,FALSE,8
R1909,20,FALSE,TRUE,TRUE,10
R1910,19,FALSE,FALSE,TRUE,10
R1911,38,TRUE,FALSE,TRUE,8
R1912,29,FALSE,TRUE,FALSE,3
R1913,28,TRUE,TRUE,FALSE,6
R1914,33,FALSE,FALSE,TRUE,1
R1915,30,TRUE,TRUE,FALSE,6
R1916,29,TRUE,FALSE,FALSE,6
R1917,7,FALSE,FALSE,FALSE,10
R1918,16,TRUE,TRUE,TRUE,3
R1919,35,FALSE,FALSE,FALSE,9
R1920,20,FALSE,FALSE,FALSE,5
R1921,48,FALSE,FALSE,TRUE,1
R1922,15,FALSE,TRUE,TRUE,5
R1923,5,TRUE,FALSE,TRUE,5
R1924,28,FALSE,TRUE,FALSE,6
R1925,5,FALSE,FALSE,TRUE,9
R1926,30,TRUE,TRUE,TRUE,2
R1927,42,TRUE,TRUE,TRUE,4
R1928,50,TRUE,FALSE,FALSE,5
R1929,39,FALSE,TRUE,TRUE,8
R1930,50,FALSE,FALSE,TRUE,10
R1931,14,FALSE,FALSE,TRUE,2
R1932,40,FALSE,FALSE,TRUE,10
R1933,17,FALSE,TRUE,FALSE,2
R1934,45,TRUE,TRUE,TRUE,5
R1935,41,FALSE,FALSE,TRUE,3
R1936,44,TRUE,FALSE,TRUE,5
R1937,42,TRUE,TRUE,FALSE,6
R1938,49,TRUE,FALSE,FALSE,6
R1939,36,TRUE,FALSE,FALSE,7
R1940,33,TRUE,TRUE,FALSE,2
R1941,24,FALSE,TRUE,TRUE,2
R1942,39,FALSE,FALSE,FALSE,4
R1943,25,TRUE,FALSE,TRUE,7
R1944,13,FALSE,FALSE,FALSE,8
R1945,46,TRUE,FALSE,TRUE,9
R1946,10,FALSE,FALSE,TRUE,9
R1947,28,TRUE,TRUE,FALSE,4
R1948,20,TRUE,TRUE,FALSE,10
R1949,42,FALSE,FALSE,TRUE,3
R1950,16,FALSE,TRUE,FALSE,5
R1951,22,FALSE,FALSE,TRUE,8
R1952,36,FALSE,FALSE,TRUE,6
R1953,38,TRUE,FALSE,TRUE,1
R1954,35,TRUE,TRUE,FALSE,10
R1955,42,FALSE,FALSE,FALSE,6
R1956,20,TRUE,TRUE,TRUE,8
R1957,32,TRUE,FALSE,TRUE,1
R1958,14,TRUE,TRUE,TRUE,6
R1959,5,FALSE,TRUE,TRUE,5
R1960,43,TRUE,FALSE,FALSE,9
R1961,27,FALSE,TRUE,FALSE,4
R1962,15,FALSE,FALSE,TRUE,9
R1963,35,FALSE,FALSE,TRUE,3
R1964,8,FALSE,FALSE,TRUE,1
R1965,47,FALSE,TRUE,TRUE,7
R1966,6,TRUE,TRUE,TRUE,1
R1967,49,TRUE,FALSE,FALSE,2
R1968,15,TRUE,FALSE,FALSE,1
R1969,39,FALSE,FALSE,FALSE,2
R1970,36,TRUE,TRUE,FALSE,4
R1971,5,FALSE,FALSE,FALSE,5
R1972,24,TRUE,TRUE,TRUE,8
R1973,16,FALSE,TRUE,FALSE,3
R1974,40,FALSE,TRUE,TRUE,1
R1975,16,FALSE,TRUE,TRUE,6
R1976,45,FALSE,FALSE,FALSE,9
R1977,20,TRUE,FALSE,FALSE,10
R1978,45,TRUE,FALSE,FALSE,4
R1979,27,TRUE,TRUE,TRUE,2
R1980,32,FALSE,FALSE,TRUE,1
R1981,45,FALSE,FALSE,TRUE,7
R1982,29,TRUE,FALSE,TRUE,2
R1983,9,TRUE,FALSE,FALSE,3
R1984,31,TRUE,FALSE,FALSE,10
R1985,20,TRUE,FALSE,TRUE,7
R1986,16,TRUE,TRUE,FALSE,6
R1987,50,FALSE,TRUE,FALSE,5
R1988,8,FALSE,TRUE,FALSE,2
R1989,40,TRUE,TRUE,FALSE,2
R1990,24,FALSE,TRUE,TRUE,4
R1991,21,TRUE,FALSE,TRUE,6
R1992,42,TRUE,FALSE,FALSE,2
R1993,47,FALSE,TRUE,FALSE,3
R1994,11,TRUE,FALSE,TRUE,1
R1995,23,TRUE,TRUE,FALSE,3
R1996,42,TRUE,TRUE,FALSE,9
R1997,40,TRUE,FALSE,TRUE,5
R1998,34,FALSE,FALSE,FALSE,1
R1999,42,TRUE,TRUE,FALSE,5
R2000,21,FALSE,TRUE,FALSE,6
R2001,28,TRUE,TRUE,FALSE,8
R2002,34,TRUE,TRUE,FALSE,1
R2003,28,FALSE,FALSE,FALSE,10
R2004,12,TRUE,FALSE,TRUE,6
R2005,29,FALSE,TRUE,FALSE,7
R2006,21,FALSE,TRUE,TRUE,3
R2007,12,TRUE,TRUE,FALSE,1
R2008,30,FALSE,TRUE,TRUE,8
R2009,32,TRUE,TRUE,FALSE,2
R2010,40,TRUE,TRUE,FALSE,10
R2011,16,TRUE,FALSE,TRUE,3
R2012,26,TRUE,FALSE,TRUE,9
R2013,23,TRUE,FALSE,TRUE,9
R2014,34,FALSE,FALSE,TRUE,4
R2015,25,TRUE,TRUE,FALSE,6
R2016,28,TRUE,TRUE,FALSE,8
R2017,26,FALSE,TRUE,TRUE,2
R2018,30,FALSE,FALSE,TRUE,7
R2019,18,FALSE,TRUE,TRUE,1
R2020,32,FALSE,FALSE,TRUE,1
R2021,5,TRUE,TRUE,TRUE,3
R2022,31,FALSE,TRUE,TRUE,6
R2023,14,FALSE,TRUE,TRUE,10
R2024,31,TRUE,TRUE,TRUE,8
R2025,45,FALSE,FALSE,FALSE,3
R2026,12,TRUE,FALSE,FALSE,3
R2027,20,TRUE,TRUE,TRUE,4
R2028,34,FALSE,FALSE,TRUE,7
R2029,46,FALSE,TRUE,TRUE,7
R2030,29,TRUE,TRUE,TRUE,5
R2031,27,TRUE,FALSE,FALSE,2
R2032,31,FALSE,TRUE,TRUE,10
R2033,44,TRUE,FALSE,FALSE,7
R2034,8,TRUE,FALSE,FALSE,6
R2035,36,TRUE,TRUE,FALSE,3
R2036,47,TRUE,TRUE,FALSE,5
R2037,17,TRUE,FALSE,TRUE,3
R2038,34,TRUE,TRUE,TRUE,7
R2039,25,FALSE,FALSE,FALSE,3
R2040,11,FALSE,FALSE,TRUE,3
R2041,13,TRUE,TRUE,FALSE,2
R2042,9,FALSE,TRUE,FALSE,7
R2043,21,TRUE,TRUE,FALSE,6
R2044,37,TRUE,FALSE,FALSE,10
R2045,43,FALSE,FALSE,TRUE,1
R2046,32,FALSE,FALSE,FALSE,3
R2047,35,FALSE,FALSE,FALSE,6
R2048,15,FALSE,FALSE,TRUE,7
R2049,42,TRUE,FALSE,FALSE,6
R2050,22,TRUE,TRUE,TRUE,3
R2051,8,TRUE,TRUE,TRUE,5
R2052,28,FALSE,FALSE,FALSE,1
R2053,28,FALSE,FALSE,FALSE,3
R2054,25,TRUE,TRUE,TRUE,9
R2055,50,TRUE,TRUE,TRUE,8
R2056,48,FALSE,FALSE,TRUE,5
R2057,31,TRUE,TRUE,TRUE,8
R2058,21,FALSE,FALSE,FALSE,10
R2059,47,FALSE,FALSE,TRUE,1
R2060,38,FALSE,TRUE,FALSE,1
R2061,29,FALSE,FALSE,FALSE,1
R2062,41,TRUE,FALSE,FALSE,8
R2063,39,FALSE,TRUE,FALSE,9
R2064,34,TRUE,FALSE,FALSE,10
R2065,21,FALSE,FALSE,FALSE,7
R2066,42,FALSE,TRUE,TRUE,5
R2067,30,TRUE,TRUE,TRUE,4
R2068,12,FALSE,FALSE,TRUE,3
R2069,28,TRUE,TRUE,FALSE,3
R2070,14,TRUE,FALSE,TRUE,1
R2071,16,TRUE,TRUE,FALSE,10
R2072,43,TRUE,FALSE,FALSE,5
R2073,18,TRUE,TRUE,TRUE,4
R2074,12,FALSE,FALSE,TRUE,1
R2075,16,FALSE,FALSE,TRUE,8
R2076,16,FALSE,TRUE,FALSE,10
R2077,18,FALSE,FALSE,TRUE,2
R2078,33,TRUE,FALSE,TRUE,7
R2079,49,TRUE,FALSE,FALSE,2
R2080,11,TRUE,FALSE,FALSE,9
R2081,42,FALSE,FALSE,TRUE,1
R2082,16,FALSE,TRUE,FALSE,6
R2083,46,FALSE,TRUE,TRUE,7
R2084,19,FALSE,TRUE,FALSE,9
R2085,25,FALSE,TRUE,TRUE,5
R2086,47,FALSE,TRUE,TRUE,1
R2087,50,FALSE,FALSE,FALSE,4
R2088,22,TRUE,TRUE,FALSE,8
R2089,46,FALSE,TRUE,FALSE,2
R2090,35,TRUE,TRUE,TRUE,5
R2091,20,FALSE,TRUE,TRUE,9
R2092,48,FALSE,FALSE,FALSE,7
R2093,24,TRUE,TRUE,FALSE,10
R2094,44,TRUE,TRUE,FALSE,8
R2095,28,TRUE,FALSE,TRUE,6
R2096,13,FALSE,TRUE,FALSE,3
R2097,35,FALSE,FALSE,FALSE,3
R2098,40,TRUE,FALSE,FALSE,5
R2099,17,FALSE,FALSE,FALSE,3
R2100,50,TRUE,FALSE,TRUE,3
R2101,5,TRUE,TRUE,TRUE,1
R2102,40,FALSE,TRUE,FALSE,7
R2103,12,TRUE,FALSE,TRUE,2
R2104,41,FALSE,FALSE,TRUE,7
R2105,29,FALSE,FALSE,FALSE,3
R2106,25,FALSE,TRUE,FALSE,5
R2107,28,FALSE,FALSE,FALSE,1
R2108,6,FALSE,TRUE,TRUE,4
R2109,6,TRUE,FALSE,FALSE,7
R2110,34,TRUE,TRUE,TRUE,5
R2111,25,FALSE,TRUE,FALSE,2
R2112,22,TRUE,FALSE,FALSE,3
R2113,33,TRUE,FALSE,FALSE,2
R2114,47,FALSE,FALSE,FALSE,2
R2115,12,TRUE,TRUE,FALSE,8
R2116,39,FALSE,TRUE,TRUE,2
R2117,43,FALSE,FALSE,TRUE,6
R2118,40,TRUE,TRUE,TRUE,4
R2119,34,FALSE,FALSE,FALSE,1
R2120,34,FALSE,TRUE,TRUE,7
R2121,40,TRUE,TRUE,FALSE,5
R2122,38,FALSE,TRUE,FALSE,3
R2123,12,FALSE,TRUE,FALSE,5
R2124,46,TRUE,TRUE,TRUE,1
R2125,10,TRUE,TRUE,TRUE,9
R2126,13,TRUE,TRUE,FALSE,1
R2127,11,TRUE,FALSE,TRUE,1
R2128,38,TRUE,TRUE,FALSE,7
R2129,37,TRUE,TRUE,FALSE,8
R2130,11,FALSE,FALSE,TRUE,2
R2131,25,TRUE,TRUE,TRUE,2
R2132,20,FALSE,TRUE,FALSE,6
R2133,9,FALSE,FALSE,FALSE,6
R2134,42,FALSE,FALSE,FALSE,7
R2135,49,TRUE,TRUE,FALSE,1
R2136,9,TRUE,TRUE,TRUE,5
R2137,42,TRUE,TRUE,TRUE,2
R2138,5,TRUE,TRUE,TRUE,8
R2139,5,FALSE,TRUE,FALSE,8
R2140,29,FALSE,FALSE,TRUE,9
R2141,25,TRUE,TRUE,TRUE,1
R2142,17,FALSE,FALSE,FALSE,7
R2143,39,TRUE,TRUE,FALSE,3
R2144,44,FALSE,FALSE,FALSE,8
R2145,37,TRUE,FALSE,TRUE,10
R2146,24,TRUE,FALSE,TRUE,9
R2147,31,FALSE,TRUE,FALSE,2
R2148,28,TRUE,FALSE,FALSE,10
R2149,7,FALSE,TRUE,TRUE,5
R2150,47,FALSE,FALSE,FALSE,5
R2151,14,TRUE,FALSE,FALSE,8
R2152,35,TRUE,FALSE,TRUE,1
R2153,43,TRUE,TRUE,TRUE,6
R2154,8,FALSE,FALSE,FALSE,7
R2155,7,TRUE,FALSE,FALSE,4
R2156,7,FALSE,TRUE,FALSE,5
R2157,36,TRUE,FALSE,FALSE,8
R2158,18,FALSE,TRUE,FALSE,7
R2159,41,FALSE,TRUE,FALSE,3
R2160,48,TRUE,FALSE,FALSE,10
R2161,24,TRUE,FALSE,TRUE,3
R2162,12,FALSE,TRUE,FALSE,10
R2163,37,TRUE,TRUE,FALSE,1
R2164,8,TRUE,TRUE,FALSE,10
R2165,30,FALSE,TRUE,FALSE,4
R2166,15,FALSE,TRUE,FALSE,4
R2167,20,TRUE,FALSE,FALSE,2
R2168,22,TRUE,FALSE,FALSE,3
R2169,40,TRUE,TRUE,FALSE,1
R2170,37,TRUE,FALSE,FALSE,7
R2171,25,FALSE,TRUE,TRUE,2
R2172,26,TRUE,FALSE,FALSE,6
R2173,39,FALSE,TRUE,TRUE,2
R2174,42,FALSE,FALSE,TRUE,7
R2175,46,TRUE,TRUE,TRUE,7
R2176,48,FALSE,FALSE,FALSE,6
R2177,31,TRUE,TRUE,TRUE,4
R2178,36,TRUE,FALSE,TRUE,1
R2179,25,TRUE,FALSE,FALSE,6
R2180,7,TRUE,FALSE,FALSE,10
R2181,9,TRUE,TRUE,FALSE,4
R2182,19,FALSE,TRUE,TRUE,8
R2183,14,FALSE,FALSE,FALSE,7
R2184,11,TRUE,FALSE,TRUE,1
R2185,18,FALSE,FALSE,FALSE,8
R2186,14,TRUE,TRUE,FALSE,5
R2187,40,FALSE,TRUE,FALSE,4
R2188,43,FALSE,TRUE,FALSE,5
R2189,38,FALSE,FALSE,TRUE,3
R2190,30,TRUE,TRUE,FALSE,7
R2191,27,TRUE,TRUE,TRUE,6
R2192,33,FALSE,FALSE,FALSE,5
R2193,37,FALSE,TRUE,TRUE,4
R2194,15,TRUE,TRUE,FALSE,3
R2195,49,FALSE,TRUE,FALSE,2
R2196,41,FALSE,TRUE,TRUE,2
R2197,35,FALSE,TRUE,TRUE,7
R2198,11,TRUE,FALSE,TRUE,10
R2199,31,FALSE,TRUE,TRUE,7
R2200,37,TRUE,TRUE,TRUE,9
R2201,24,FALSE,TRUE,TRUE,8
R2202,49,TRUE,TRUE,FALSE,10
R2203,7,FALSE,FALSE,TRUE,5
R2204,45,FALSE,TRUE,TRUE,1
R2205,42,FALSE,TRUE,FALSE,2
R2206,17,FALSE,TRUE,FALSE,5
R2207,25,TRUE,TRUE,FALSE,9
R2208,11,FALSE,TRUE,TRUE,3
R2209,45,FALSE,FALSE,FALSE,8
R2210,18,FALSE,FALSE,TRUE,1
R2211,37,FALSE,TRUE,TRUE,10
R2212,38,FALSE,FALSE,TRUE,4
R2213,35,TRUE,FALSE,FALSE,6
R2214,39,FALSE,TRUE,TRUE,4
R2215,36,TRUE,FALSE,TRUE,1
R2216,6,TRUE,FALSE,TRUE,2
R2217,6,TRUE,FALSE,TRUE,4
R2218,26,TRUE,FALSE,TRUE,9
R2219,15,FALSE,TRUE,FALSE,5
R2220,34,FALSE,FALSE,TRUE,6
R2221,11,TRUE,FALSE,FALSE,5
R2222,35,FALSE,FALSE,TRUE,10
R2223,6,TRUE,FALSE,TRUE,4
R2224,30,TRUE,FALSE,TRUE,9
R2225,25,TRUE,TRUE,FALSE,10
R2226,42,TRUE,TRUE,FALSE,4
R2227,43,TRUE,FALSE,FALSE,2
R2228,31,TRUE,TRUE,FALSE,2
R2229,11,FALSE,TRUE,TRUE,2
R2230,44,FALSE,TRUE,FALSE,3
R2231,21,TRUE,TRUE,FALSE,8
R2232,17,FALSE,FALSE,TRUE,9
R2233,48,TRUE,TRUE,FALSE,1
R2234,33,FALSE,FALSE,TRUE,8
R2235,9,FALSE,TRUE,FALSE,8
R2236,50,TRUE,TRUE,FALSE,7
R2237,26,TRUE,FALSE,FALSE,10
R2238,11,FALSE,TRUE,FALSE,5
R2239,45,FALSE,TRUE,TRUE,4
R2240,17,FALSE,FALSE,FALSE,4
R2241,9,TRUE,TRUE,TRUE,8
R2242,42,TRUE,FALSE,FALSE,10
R2243,48,TRUE,FALSE,FALSE,7
R2244,36,TRUE,TRUE,TRUE,7
R2245,6,TRUE,TRUE,TRUE,3
R2246,11,FALSE,FALSE,FALSE,8
R2247,45,FALSE,FALSE,FALSE,6
R2248,22,FALSE,TRUE,FALSE,8
R2249,20,FALSE,TRUE,TRUE,7
R2250,7,FALSE,FALSE,FALSE,6
R2251,34,FALSE,TRUE,FALSE,8
R2252,22,FALSE,FALSE,TRUE,2
R2253,29,TRUE,FALSE,TRUE,3
R2254,8,FALSE,TRUE,TRUE,7
R2255,17,TRUE,TRUE,TRUE,1
R2256,17,TRUE,FALSE,FALSE,1
R2257,23,FALSE,TRUE,FALSE,7
R2258,47,FALSE,FALSE,FALSE,6
R2259,26,TRUE,FALSE,TRUE,7
R2260,23,FALSE,FALSE,TRUE,8
R2261,19,FALSE,FALSE,FALSE,3
R2262,40,FALSE,TRUE,FALSE,7
R2263,48,FALSE,FALSE,FALSE,4
R2264,41,FALSE,TRUE,FALSE,9
R2265,36,TRUE,TRUE,TRUE,10
R2266,35,TRUE,TRUE,TRUE,5
R2267,25,FALSE,TRUE,TRUE,9
R2268,35,FALSE,FALSE,FALSE,7
R2269,6,FALSE,FALSE,TRUE,5
R2270,46,FALSE,TRUE,FALSE,6
R2271,47,FALSE,FALSE,FALSE,1
R2272,22,FALSE,FALSE,FALSE,10
R2273,48,FALSE,FALSE,FALSE,2
R2274,44,FALSE,FALSE,TRUE,6
R2275,47,TRUE,FALSE,FALSE,2
R2276,11,FALSE,FALSE,FALSE,1
R2277,13,TRUE,FALSE,FALSE,3
R2278,41,FALSE,TRUE,TRUE,5
R2279,44,FALSE,TRUE,TRUE,6
R2280,15,FALSE,TRUE,TRUE,1
R2281,17,FALSE,TRUE,FALSE,9
R2282,23,TRUE,TRUE,TRUE,2
R2283,39,FALSE,FALSE,TRUE,8
R2284,25,FALSE,TRUE,FALSE,5
R2285,5,FALSE,TRUE,TRUE,9
R2286,23,TRUE,FALSE,FALSE,4
R2287,14,FALSE,TRUE,FALSE,5
R2288,29,FALSE,FALSE,FALSE,3
R2289,17,FALSE,FALSE,FALSE,9
R2290,49,TRUE,TRUE,FALSE,9
R2291,9,TRUE,FALSE,FALSE,7
R2292,34,FALSE,TRUE,FALSE,8
R2293,35,TRUE,FALSE,TRUE,1
R2294,48,FALSE,FALSE,FALSE,10
R2295,36,FALSE,TRUE,TRUE,1
R2296,23,TRUE,FALSE,FALSE,2
R2297,16,TRUE,FALSE,TRUE,6
R2298,30,TRUE,FALSE,FALSE,10
R2299,24,FALSE,FALSE,TRUE,5
R2300,24,TRUE,TRUE,FALSE,10
R2301,36,TRUE,TRUE,TRUE,9
R2302,36,FALSE,TRUE,FALSE,10
R2303,16,FALSE,FALSE,TRUE,1
R2304,37,TRUE,TRUE,FALSE,6
R2305,37,FALSE,FALSE,TRUE,5
R2306,12,TRUE,FALSE,FALSE,4
R2307,7,TRUE,FALSE,FALSE,1
R2308,7,FALSE,FALSE,FALSE,2
R2309,38,FALSE,TRUE,FALSE,1
R2310,32,FALSE,TRUE,TRUE,8
R2311,24,TRUE,TRUE,FALSE,9
R2312,25,FALSE,TRUE,TRUE,3
R2313,49,TRUE,TRUE,TRUE,6
R2314,39,TRUE,FALSE,TRUE,6
R2315,31,FALSE,TRUE,TRUE,10
R2316,44,TRUE,TRUE,FALSE,9
R2317,21,TRUE,TRUE,TRUE,5
R2318,17,TRUE,TRUE,FALSE,1
R2319,44,FALSE,TRUE,FALSE,1
R2320,27,TRUE,TRUE,FALSE,8
R2321,11,FALSE,FALSE,TRUE,8
R2322,9,TRUE,FALSE,FALSE,3
R2323,27,TRUE,FALSE,TRUE,2
R2324,34,TRUE,FALSE,TRUE,9
R2325,33,TRUE,FALSE,FALSE,8
R2326,34,FALSE,FALSE,FALSE,9
R2327,36,FALSE,FALSE,FALSE,6
R2328,19,FALSE,TRUE,TRUE,10
R2329,13,FALSE,FALSE,FALSE,2
R2330,36,FALSE,FALSE,TRUE,8
R2331,10,TRUE,FALSE,TRUE,10
R2332,40,TRUE,FALSE,TRUE,4
R2333,11,TRUE,TRUE,FALSE,1
R2334,50,TRUE,TRUE,TRUE,1
R2335,18,FALSE,TRUE,TRUE,4
R2336,9,TRUE,TRUE,FALSE,9
R2337,38,FALSE,TRUE,TRUE,10
R2338,18,TRUE,TRUE,TRUE,8
R2339,25,TRUE,FALSE,TRUE,4
R2340,28,TRUE,FALSE,TRUE,1
R2341,39,TRUE,TRUE,FALSE,1
R2342,45,FALSE,FALSE,TRUE,9
R2343,16,TRUE,TRUE,TRUE,10
R2344,37,TRUE,TRUE,FALSE,3
R2345,12,FALSE,FALSE,TRUE,10
R2346,46,FALSE,FALSE,TRUE,8
R2347,18,FALSE,FALSE,TRUE,6
R2348,22,TRUE,TRUE,TRUE,8
R2349,39,TRUE,TRUE,TRUE,3
R2350,34,FALSE,FALSE,TRUE,4
R2351,46,FALSE,FALSE,FALSE,8
R2352,13,FALSE,FALSE,TRUE,5
R2353,36,TRUE,FALSE,TRUE,1
R2354,22,TRUE,TRUE,TRUE,2
R2355,35,TRUE,FALSE,TRUE,5
R2356,27,TRUE,FALSE,FALSE,5
R2357,22,TRUE,TRUE,FALSE,9
R2358,28,TRUE,TRUE,FALSE,6
R2359,31,FALSE,TRUE,FALSE,8
R2360,11,TRUE,FALSE,TRUE,9
R2361,8,TRUE,FALSE,FALSE,5
R2362,27,FALSE,TRUE,TRUE,7
R2363,16,FALSE,FALSE,TRUE,7
R2364,14,TRUE,TRUE,FALSE,8
R2365,10,TRUE,FALSE,FALSE,9
R2366,6,FALSE,FALSE,FALSE,6
R2367,11,FALSE,TRUE,FALSE,10
R2368,25,TRUE,FALSE,FALSE,4
R2369,25,FALSE,TRUE,TRUE,9
R2370,48,TRUE,FALSE,FALSE,4
R2371,35,FALSE,TRUE,TRUE,3
R2372,20,TRUE,FALSE,FALSE,10
R2373,15,FALSE,FALSE,TRUE,5
R2374,22,FALSE,FALSE,FALSE,3
R2375,50,TRUE,FALSE,TRUE,6
R2376,38,TRUE,FALSE,TRUE,4
R2377,40,TRUE,FALSE,TRUE,4
R2378,23,TRUE,TRUE,TRUE,4
R2379,49,FALSE,TRUE,FALSE,1
R2380,13,TRUE,TRUE,TRUE,2
R2381,33,TRUE,FALSE,TRUE,7
R2382,45,FALSE,TRUE,TRUE,9
R2383,47,FALSE,FALSE,TRUE,2
R2384,48,TRUE,TRUE,FALSE,1
R2385,14,TRUE,FALSE,TRUE,2
R2386,21,TRUE,TRUE,TRUE,7
R2387,14,FALSE,TRUE,TRUE,7
R2388,31,TRUE,TRUE,TRUE,3
R2389,38,TRUE,FALSE,FALSE,3
R2390,11,TRUE,TRUE,FALSE,5
R2391,16,TRUE,TRUE,FALSE,5
R2392,31,TRUE,FALSE,TRUE,1
R2393,33,TRUE,FALSE,TRUE,8
R2394,13,TRUE,TRUE,TRUE,2
R2395,35,TRUE,TRUE,FALSE,8
R2396,14,FALSE,TRUE,FALSE,2
R2397,42,TRUE,FALSE,TRUE,10
R2398,18,TRUE,TRUE,FALSE,1
R2399,12,TRUE,TRUE,TRUE,7
R2400,22,FALSE,FALSE,TRUE,8
R2401,36,TRUE,FALSE,FALSE,10
R2402,44,TRUE,FALSE,TRUE,6
R2403,17,FALSE,TRUE,FALSE,1
R2404,42,FALSE,TRUE,FALSE,5
R2405,19,FALSE,TRUE,TRUE,10
R2406,33,FALSE,TRUE,TRUE,8
R2407,44,TRUE,FALSE,TRUE,2
R2408,36,FALSE,FALSE,FALSE,9
R2409,26,FALSE,TRUE,FALSE,9
R2410,39,TRUE,TRUE,TRUE,6
R2411,15,FALSE,FALSE,TRUE,6
R2412,39,TRUE,TRUE,FALSE,5
R2413,13,FALSE,TRUE,TRUE,1
R2414,13,TRUE,TRUE,TRUE,8
R2415,33,FALSE,TRUE,FALSE,7
R2416,11,FALSE,TRUE,FALSE,3
R2417,12,FALSE,TRUE,TRUE,8
R2418,33,FALSE,TRUE,TRUE,10
R2419,29,TRUE,TRUE,TRUE,2
R2420,12,FALSE,FALSE,FALSE,1
R2421,50,TRUE,FALSE,FALSE,2
R2422,23,TRUE,TRUE,TRUE,10
R2423,5,FALSE,FALSE,TRUE,4
R2424,20,FALSE,TRUE,TRUE,9
R2425,47,TRUE,TRUE,FALSE,10
R2426,15,FALSE,FALSE,FALSE,9
