GroupID,Size,WheelchairAccess,Projector,Computer,FloorPreference,Start,End
G1347,44,TRUE,TRUE,TRUE,9,11:30,12:30
G1348,16,FALSE,FALSE,FALSE,8,8:00,9:00
G1349,32,TRUE,TRUE,FALSE,10,8:00,9:00
G1350,25,FALSE,FALSE,FALSE,10,8:00,9:00
G1351,36,FALSE,TRUE,TRUE,8,9:10,10:10
G1352,8,TRUE,FALSE,TRUE,2,8:00,9:00
G1353,36,TRUE,FALSE,TRUE,1,9:10,10:10
G1354,15,TRUE,FALSE,TRUE,8,8:00,9:00
G1355,12,FALSE,FALSE,FALSE,7,8:00,9:00
G1356,38,FALSE,FALSE,FALSE,10,9:10,10:10
G1357,30,FALSE,FALSE,TRUE,7,11:30,12:30
G1358,37,FALSE,FALSE,FALSE,4,8:00,9:00
G1359,35,FALSE,TRUE,FALSE,2,8:00,9:00
G1360,33,FALSE,FALSE,TRUE,4,9:10,10:10
G1361,18,FALSE,TRUE,FALSE,7,8:00,9:00
G1362,35,TRUE,TRUE,TRUE,2,10:20,11:20
G1363,40,FALSE,FALSE,TRUE,3,13:50,14:50
G1364,17,TRUE,FALSE,FALSE,5,8:00,9:00
G1365,7,FALSE,TRUE,TRUE,2,13:50,14:50
G1366,31,TRUE,TRUE,TRUE,1,9:10,10:10
G1367,36,TRUE,TRUE,TRUE,1,12:40,13:40
G1368,10,FALSE,FALSE,TRUE,4,8:00,9:00
G1369,11,TRUE,TRUE,FALSE,10,8:00,9:00
G1370,44,FALSE,TRUE,FALSE,7,10:20,11:20
G1371,14,TRUE,FALSE,TRUE,4,9:10,10:10
G1372,45,TRUE,TRUE,TRUE,10,10:20,11:20
G1373,25,TRUE,FALSE,FALSE,2,8:00,9:00
G1374,34,FALSE,TRUE,FALSE,10,8:00,9:00
G1375,46,TRUE,FALSE,TRUE,6,9:10,10:10
G1376,31,TRUE,TRUE,TRUE,10,8:00,9:00
G1377,34,TRUE,FALSE,TRUE,7,9:10,10:10
G1378,49,FALSE,TRUE,FALSE,4,8:00,9:00
G1379,19,FALSE,FALSE,TRUE,1,8:00,9:00
G1380,35,FALSE,FALSE,FALSE,4,8:00,9:00
G1381,11,FALSE,FALSE,TRUE,-1,8:00,9:00
G1382,39,FALSE,FALSE,FALSE,5,8:00,9:00
G1383,25,TRUE,TRUE,FALSE,4,10:20,11:20
G1384,6,FALSE,FALSE,FALSE,9,9:10,10:10
G1385,19,TRUE,TRUE,FALSE,3,10:20,11:20
G1386,27,FALSE,TRUE,TRUE,4,8:00,9:00
G1387,38,TRUE,TRUE,FALSE,4,8:00,9:00
G1388,10,FALSE,TRUE,TRUE,10,9:10,10:10
G1389,8,FALSE,TRUE,FALSE,10,8:00,9:00
G1390,8,TRUE,TRUE,TRUE,7,8:00,9:00
G1391,35,TRUE,FALSE,TRUE,7,8:00,9:00
G1392,16,TRUE,FALSE,TRUE,6,9:10,10:10
G1393,32,TRUE,FALSE,TRUE,8,12:40,13:40
G1394,28,FALSE,TRUE,FALSE,6,8:00,9:00
G1395,45,TRUE,TRUE,TRUE,6,13:50,14:50
G1396,43,FALSE,FALSE,TRUE,9,8:00,9:00
G1397,32,TRUE,FALSE,TRUE,2,8:00,9:00
G1398,33,FALSE,TRUE,FALSE,8,9:10,10:10
G1399,49,FALSE,TRUE,FALSE,5,8:00,9:00
G1400,46,TRUE,TRUE,FALSE,-1,11:30,12:30
G1401,17,TRUE,FALSE,TRUE,10,9:10,10:10
G1402,12,TRUE,FALSE,TRUE,9,12:40,13:40
G1403,21,FALSE,FALSE,FALSE,8,8:00,9:00
G1404,18,TRUE,FALSE,TRUE,5,9:10,10:10
G1405,42,TRUE,TRUE,TRUE,6,8:00,9:00
G1406,9,TRUE,TRUE,TRUE,3,15:00,16:00
G1407,36,FALSE,FALSE,FALSE,2,8:00,9:00
G1408,19,FALSE,TRUE,TRUE,7,9:10,10:10
G1409,7,FALSE,FALSE,FALSE,2,9:10,10:10
G1410,43,TRUE,TRUE,TRUE,8,11:30,12:30
G1411,49,TRUE,FALSE,TRUE,7,10:20,11:20
G1412,48,FALSE,TRUE,FALSE,3,9:10,10:10
G1413,8,FALSE,FALSE,FALSE,9,8:00,9:00
G1414,39,TRUE,FALSE,TRUE,4,12:40,13:40
G1415,33,FALSE,TRUE,FALSE,3,8:00,9:00
G1416,35,FALSE,FALSE,FALSE,3,9:10,10:10
G1417,48,TRUE,TRUE,FALSE,8,8:00,9:00
G1418,48,FALSE,FALSE,TRUE,2,10:20,11:20
G1419,11,TRUE,FALSE,TRUE,1,8:00,9:00
G1420,45,TRUE,TRUE,TRUE,10,12:40,13:40
G1421,33,FALSE,FALSE,TRUE,-1,9:10,10:10
G1422,47,TRUE,FALSE,TRUE,8,12:40,13:40
G1423,49,FALSE,TRUE,FALSE,-1,12:40,13:40
G1424,42,TRUE,FALSE,FALSE,6,8:00,9:00
G1425,22,FALSE,TRUE,FALSE,1,8:00,9:00
G1426,41,FALSE,FALSE,TRUE,10,13:50,14:50
G1427,33,FALSE,FALSE,FALSE,6,8:00,9:00
G1428,12,TRUE,TRUE,TRUE,5,8:00,9:00
G1429,37,TRUE,FALSE,TRUE,4,8:00,9:00
G1430,39,TRUE,TRUE,TRUE,7,10:20,11:20
G1431,9,TRUE,FALSE,FALSE,8,9:10,10:10
G1432,34,FALSE,TRUE,FALSE,8,11:30,12:30
G1433,37,TRUE,FALSE,TRUE,8,9:10,10:10
G1434,19,FALSE,FALSE,FALSE,3,8:00,9:00
G1435,29,TRUE,TRUE,TRUE,2,10:20,11:20
G1436,19,TRUE,TRUE,TRUE,7,10:20,11:20
G1437,19,FALSE,TRUE,FALSE,-1,8:00,9:00
G1438,28,TRUE,FALSE,FALSE,1,9:10,10:10
G1439,46,FALSE,FALSE,TRUE,2,9:10,10:10
G1440,24,TRUE,FALSE,FALSE,3,8:00,9:00
G1441,47,TRUE,TRUE,FALSE,3,10:20,11:20
G1442,44,FALSE,TRUE,FALSE,1,9:10,10:10
G1443,25,TRUE,TRUE,FALSE,9,10:20,11:20
G1444,5,FALSE,TRUE,TRUE,-1,9:10,10:10
G1445,12,TRUE,FALSE,TRUE,9,8:00,9:00
G1446,16,TRUE,FALSE,TRUE,3,9:10,10:10
G1447,24,FALSE,TRUE,FALSE,1,8:00,9:00
G1448,46,TRUE,FALSE,FALSE,3,10:20,11:20
G1449,37,TRUE,FALSE,FALSE,6,10:20,11:20
G1450,18,FALSE,FALSE,FALSE,7,9:10,10:10
G1451,14,TRUE,TRUE,TRUE,1,8:00,9:00
G1452,29,FALSE,TRUE,FALSE,3,11:30,12:30
G1453,40,FALSE,TRUE,TRUE,2,8:00,9:00
G1454,46,FALSE,FALSE,FALSE,1,8:00,9:00
G1455,7,FALSE,TRUE,TRUE,1,8:00,9:00
G1456,14,TRUE,FALSE,FALSE,2,8:00,9:00
G1457,48,TRUE,TRUE,TRUE,5,11:30,12:30
G1458,21,TRUE,TRUE,FALSE,10,8:00,9:00
G1459,11,TRUE,TRUE,TRUE,1,11:30,12:30
G1460,36,FALSE,TRUE,TRUE,1,8:00,9:00
G1461,46,FALSE,TRUE,TRUE,2,11:30,12:30
G1462,22,TRUE,TRUE,TRUE,5,9:10,10:10
G1463,12,TRUE,FALSE,TRUE,8,13:50,14:50
G1464,46,TRUE,TRUE,TRUE,9,11:30,12:30
G1465,18,TRUE,FALSE,TRUE,9,8:00,9:00
G1466,39,FALSE,TRUE,FALSE,9,8:00,9:00
G1467,21,FALSE,TRUE,TRUE,6,8:00,9:00
G1468,6,FALSE,TRUE,FALSE,2,8:00,9:00
G1469,26,FALSE,FALSE,TRUE,7,9:10,10:10
G1470,37,FALSE,FALSE,FALSE,1,8:00,9:00
G1471,20,FALSE,TRUE,FALSE,1,10:20,11:20
G1472,8,TRUE,TRUE,FALSE,10,8:00,9:00
G1473,26,FALSE,FALSE,FALSE,2,8:00,9:00
G1474,23,TRUE,FALSE,TRUE,6,8:00,9:00
G1475,36,TRUE,FALSE,TRUE,10,8:00,9:00
G1476,34,TRUE,TRUE,TRUE,5,10:20,11:20
G1477,27,FALSE,TRUE,FALSE,-1,8:00,9:00
G1478,33,TRUE,FALSE,FALSE,9,8:00,9:00
G1479,35,TRUE,FALSE,TRUE,4,8:00,9:00
G1480,47,FALSE,TRUE,TRUE,5,10:20,11:20
G1481,27,TRUE,FALSE,TRUE,9,11:30,12:30
G1482,47,FALSE,FALSE,FALSE,2,8:00,9:00
G1483,5,FALSE,TRUE,FALSE,6,8:00,9:00
G1484,30,FALSE,FALSE,FALSE,7,9:10,10:10
G1485,15,TRUE,TRUE,FALSE,2,8:00,9:00
G1486,25,FALSE,TRUE,FALSE,2,8:00,9:00
G1487,25,TRUE,FALSE,FALSE,6,9:10,10:10
G1488,18,FALSE,FALSE,TRUE,5,8:00,9:00
G1489,23,TRUE,FALSE,FALSE,4,9:10,10:10
G1490,41,TRUE,FALSE,FALSE,9,9:10,10:10
G1491,27,TRUE,FALSE,TRUE,9,8:00,9:00
G1492,22,FALSE,FALSE,FALSE,1,8:00,9:00
G1493,28,TRUE,TRUE,TRUE,2,8:00,9:00
G1494,14,TRUE,FALSE,TRUE,7,8:00,9:00
G1495,19,TRUE,TRUE,FALSE,9,8:00,9:00
G1496,29,TRUE,FALSE,FALSE,-1,8:00,9:00
G1497,5,TRUE,TRUE,FALSE,3,11:30,12:30
G1498,11,FALSE,TRUE,FALSE,1,8:00,9:00
G1499,49,TRUE,TRUE,TRUE,3,15:00,16:00
G1500,50,TRUE,TRUE,FALSE,1,8:00,9:00
G1501,50,FALSE,FALSE,TRUE,1,11:30,12:30
G1502,39,TRUE,TRUE,FALSE,8,10:20,11:20
G1503,17,TRUE,FALSE,TRUE,6,8:00,9:00
G1504,46,FALSE,FALSE,FALSE,10,9:10,10:10
G1505,29,FALSE,TRUE,FALSE,1,8:00,9:00
G1506,28,TRUE,TRUE,TRUE,4,10:20,11:20
G1507,30,TRUE,FALSE,FALSE,2,8:00,9:00
G1508,11,FALSE,FALSE,TRUE,10,10:20,11:20
G1509,44,FALSE,TRUE,FALSE,6,8:00,9:00
G1510,46,FALSE,TRUE,FALSE,6,8:00,9:00
G1511,45,TRUE,FALSE,FALSE,7,8:00,9:00
G1512,34,FALSE,TRUE,TRUE,3,9:10,10:10
G1513,14,FALSE,TRUE,FALSE,4,9:10,10:10
G1514,11,FALSE,FALSE,TRUE,8,8:00,9:00
G1515,14,TRUE,TRUE,TRUE,10,8:00,9:00
G1516,37,FALSE,FALSE,FALSE,3,11:30,12:30
G1517,29,TRUE,TRUE,FALSE,-1,9:10,10:10
G1518,13,TRUE,FALSE,TRUE,1,8:00,9:00
G1519,11,FALSE,FALSE,FALSE,4,8:00,9:00
G1520,9,TRUE,TRUE,FALSE,6,10:20,11:20
G1521,39,TRUE,FALSE,TRUE,7,8:00,9:00
G1522,20,FALSE,FALSE,TRUE,4,8:00,9:00
G1523,29,FALSE,TRUE,FALSE,4,8:00,9:00
G1524,27,FALSE,TRUE,TRUE,3,10:20,11:20
G1525,25,FALSE,TRUE,TRUE,3,8:00,9:00
G1526,44,TRUE,TRUE,FALSE,4,9:10,10:10
G1527,38,TRUE,FALSE,FALSE,3,8:00,9:00
G1528,8,TRUE,FALSE,TRUE,6,8:00,9:00
G1529,37,TRUE,TRUE,TRUE,3,8:00,9:00
G1530,22,FALSE,TRUE,FALSE,2,8:00,9:00
G1531,23,TRUE,TRUE,TRUE,9,12:40,13:40
G1532,40,TRUE,TRUE,TRUE,6,11:30,12:30
G1533,43,TRUE,FALSE,TRUE,8,8:00,9:00
G1534,20,FALSE,TRUE,TRUE,8,10:20,11:20
G1535,12,FALSE,FALSE,FALSE,7,8:00,9:00
G1536,17,TRUE,TRUE,FALSE,2,8:00,9:00
G1537,12,FALSE,TRUE,FALSE,5,8:00,9:00
G1538,28,FALSE,TRUE,TRUE,6,9:10,10:10
G1539,18,FALSE,FALSE,FALSE,1,8:00,9:00
G1540,27,TRUE,FALSE,FALSE,4,8:00,9:00
G1541,49,FALSE,FALSE,FALSE,4,13:50,14:50
G1542,19,TRUE,TRUE,TRUE,5,9:10,10:10
G1543,41,FALSE,FALSE,FALSE,5,8:00,9:00
G1544,7,FALSE,FALSE,FALSE,10,8:00,9:00
G1545,29,FALSE,TRUE,TRUE,5,9:10,10:10
G1546,31,FALSE,TRUE,TRUE,1,13:50,14:50
G1547,45,FALSE,FALSE,TRUE,-1,9:10,10:10
G1548,13,TRUE,FALSE,TRUE,2,8:00,9:00
G1549,32,TRUE,FALSE,FALSE,3,8:00,9:00
G1550,34,FALSE,TRUE,FALSE,10,8:00,9:00
G1551,40,TRUE,TRUE,FALSE,5,11:30,12:30
G1552,15,TRUE,TRUE,TRUE,7,9:10,10:10
G1553,38,FALSE,TRUE,TRUE,4,11:30,12:30
G1554,25,FALSE,FALSE,FALSE,3,8:00,9:00
G1555,31,FALSE,FALSE,TRUE,4,8:00,9:00
G1556,27,TRUE,TRUE,TRUE,5,9:10,10:10
G1557,25,TRUE,TRUE,TRUE,6,10:20,11:20
G1558,15,FALSE,FALSE,TRUE,-1,9:10,10:10
G1559,38,FALSE,TRUE,TRUE,2,9:10,10:10
G1560,7,FALSE,TRUE,FALSE,-1,8:00,9:00
G1561,25,TRUE,FALSE,TRUE,10,11:30,12:30
G1562,9,TRUE,TRUE,TRUE,8,8:00,9:00
G1563,27,FALSE,FALSE,TRUE,8,10:20,11:20
G1564,14,FALSE,FALSE,FALSE,2,10:20,11:20
G1565,30,TRUE,FALSE,TRUE,2,8:00,9:00
G1566,46,TRUE,TRUE,TRUE,6,10:20,11:20
G1567,24,TRUE,TRUE,TRUE,8,8:00,9:00
G1568,41,TRUE,FALSE,TRUE,3,11:30,12:30
G1569,26,FALSE,FALSE,FALSE,8,8:00,9:00
G1570,47,FALSE,TRUE,FALSE,9,9:10,10:10
G1571,23,FALSE,TRUE,FALSE,9,8:00,9:00
G1572,27,TRUE,TRUE,FALSE,3,8:00,9:00
G1573,23,FALSE,FALSE,FALSE,6,8:00,9:00
G1574,20,FALSE,FALSE,FALSE,7,8:00,9:00
G1575,10,TRUE,FALSE,FALSE,1,8:00,9:00
G1576,19,FALSE,TRUE,TRUE,9,8:00,9:00
G1577,16,TRUE,TRUE,FALSE,1,9:10,10:10
G1578,34,TRUE,TRUE,TRUE,10,8:00,9:00
G1579,9,TRUE,FALSE,TRUE,-1,8:00,9:00
G1580,37,FALSE,TRUE,TRUE,7,9:10,10:10
G1581,15,TRUE,TRUE,FALSE,-1,9:10,10:10
G1582,48,TRUE,FALSE,TRUE,9,12:40,13:40
G1583,44,FALSE,TRUE,TRUE,-1,9:10,10:10
G1584,8,TRUE,TRUE,FALSE,5,10:20,11:20
G1585,12,TRUE,FALSE,FALSE,5,8:00,9:00
G1586,32,FALSE,FALSE,TRUE,-1,8:00,9:00
G1587,13,FALSE,TRUE,TRUE,9,9:10,10:10
G1588,41,TRUE,TRUE,FALSE,4,11:30,12:30
G1589,48,TRUE,TRUE,FALSE,10,8:00,9:00
G1590,9,TRUE,FALSE,FALSE,10,8:00,9:00
G1591,20,TRUE,TRUE,TRUE,3,16:10,17:10
G1592,14,TRUE,FALSE,FALSE,10,8:00,9:00
G1593,33,FALSE,TRUE,TRUE,4,10:20,11:20
G1594,7,TRUE,TRUE,FALSE,6,11:30,12:30
G1595,49,TRUE,TRUE,TRUE,6,12:40,13:40
G1596,32,FALSE,FALSE,FALSE,4,8:00,9:00
G1597,36,TRUE,FALSE,FALSE,-1,9:10,10:10
G1598,11,TRUE,TRUE,TRUE,8,11:30,12:30
G1599,8,TRUE,TRUE,TRUE,5,8:00,9:00
G1600,36,FALSE,TRUE,FALSE,10,9:10,10:10
G1601,22,TRUE,FALSE,FALSE,7,8:00,9:00
G1602,21,TRUE,TRUE,TRUE,-1,9:10,10:10
G1603,46,FALSE,FALSE,FALSE,8,8:00,9:00
G1604,25,TRUE,FALSE,TRUE,5,8:00,9:00
G1605,21,FALSE,FALSE,TRUE,4,11:30,12:30
G1606,46,TRUE,FALSE,FALSE,7,10:20,11:20
G1607,40,TRUE,FALSE,TRUE,3,12:40,13:40
G1608,17,TRUE,TRUE,TRUE,-1,8:00,9:00
G1609,26,FALSE,FALSE,TRUE,6,9:10,10:10
G1610,26,TRUE,TRUE,FALSE,9,10:20,11:20
G1611,48,FALSE,TRUE,TRUE,2,9:10,10:10
G1612,33,FALSE,FALSE,FALSE,7,9:10,10:10
G1613,16,TRUE,FALSE,FALSE,1,9:10,10:10
G1614,49,FALSE,FALSE,TRUE,2,8:00,9:00
G1615,48,TRUE,FALSE,TRUE,6,10:20,11:20
G1616,48,TRUE,TRUE,TRUE,9,13:50,14:50
G1617,9,TRUE,TRUE,FALSE,-1,8:00,9:00
G1618,18,TRUE,TRUE,TRUE,6,8:00,9:00
G1619,5,FALSE,TRUE,TRUE,1,8:00,9:00
G1620,15,FALSE,FALSE,TRUE,2,8:00,9:00
G1621,47,FALSE,TRUE,TRUE,9,11:30,12:30
G1622,23,TRUE,TRUE,TRUE,5,8:00,9:00
G1623,27,FALSE,TRUE,FALSE,1,8:00,9:00
G1624,41,FALSE,FALSE,TRUE,9,8:00,9:00
G1625,32,FALSE,FALSE,TRUE,8,9:10,10:10
G1626,50,TRUE,TRUE,FALSE,9,15:00,16:00
G1627,34,FALSE,FALSE,TRUE,7,8:00,9:00
G1628,24,FALSE,FALSE,TRUE,7,13:50,14:50
G1629,10,TRUE,FALSE,TRUE,8,11:30,12:30
G1630,32,FALSE,TRUE,TRUE,2,10:20,11:20
G1631,6,FALSE,FALSE,FALSE,4,10:20,11:20
G1632,11,TRUE,FALSE,TRUE,3,13:50,14:50
G1633,26,FALSE,TRUE,TRUE,1,9:10,10:10
G1634,28,FALSE,TRUE,TRUE,4,8:00,9:00
G1635,13,TRUE,TRUE,TRUE,8,8:00,9:00
G1636,38,FALSE,FALSE,FALSE,3,9:10,10:10
G1637,15,FALSE,FALSE,FALSE,6,8:00,9:00
G1638,28,TRUE,FALSE,TRUE,8,9:10,10:10
G1639,37,TRUE,FALSE,FALSE,10,11:30,12:30
G1640,22,TRUE,TRUE,FALSE,2,8:00,9:00
G1641,11,TRUE,FALSE,TRUE,9,8:00,9:00
G1642,47,FALSE,FALSE,FALSE,4,8:00,9:00
G1643,41,TRUE,FALSE,TRUE,9,13:50,14:50
G1644,20,TRUE,TRUE,FALSE,5,8:00,9:00
G1645,21,TRUE,FALSE,FALSE,7,10:20,11:20
G1646,47,FALSE,FALSE,FALSE,6,8:00,9:00
G1647,32,TRUE,TRUE,TRUE,4,9:10,10:10
G1648,36,TRUE,FALSE,TRUE,-1,12:40,13:40
G1649,13,FALSE,TRUE,TRUE,5,8:00,9:00
G1650,49,TRUE,TRUE,TRUE,-1,13:50,14:50
G1651,39,TRUE,FALSE,TRUE,6,11:30,12:30
G1652,46,FALSE,FALSE,FALSE,2,8:00,9:00
G1653,26,TRUE,TRUE,TRUE,8,8:00,9:00
G1654,42,TRUE,FALSE,TRUE,10,8:00,9:00
G1655,36,TRUE,TRUE,TRUE,1,9:10,10:10
G1656,50,TRUE,FALSE,TRUE,9,10:20,11:20
G1658,11,TRUE,FALSE,TRUE,10,9:10,10:10
G1659,21,FALSE,TRUE,FALSE,6,9:10,10:10
G1660,16,FALSE,FALSE,TRUE,-1,8:00,9:00
G1661,21,FALSE,FALSE,TRUE,3,10:20,11:20
G1662,40,FALSE,FALSE,FALSE,5,10:20,11:20
G1663,41,TRUE,FALSE,FALSE,7,9:10,10:10
G1664,10,FALSE,FALSE,TRUE,3,9:10,10:10
G1665,5,FALSE,TRUE,FALSE,2,8:00,9:00
G1666,45,FALSE,FALSE,TRUE,-1,9:10,10:10
G1667,10,FALSE,FALSE,FALSE,4,8:00,9:00
G1668,12,FALSE,TRUE,TRUE,8,10:20,11:20
G1669,25,TRUE,TRUE,FALSE,3,11:30,12:30
G1670,32,FALSE,FALSE,FALSE,10,8:00,9:00
G1671,23,TRUE,TRUE,FALSE,8,9:10,10:10
G1672,47,TRUE,FALSE,TRUE,5,9:10,10:10
G1673,11,FALSE,FALSE,TRUE,2,9:10,10:10
G1674,39,FALSE,FALSE,FALSE,7,11:30,12:30
G1675,12,TRUE,FALSE,FALSE,5,9:10,10:10
G1676,45,TRUE,TRUE,FALSE,3,12:40,13:40
G1677,41,FALSE,FALSE,TRUE,6,9:10,10:10
G1678,16,FALSE,FALSE,FALSE,-1,8:00,9:00
G1679,21,FALSE,TRUE,TRUE,2,8:00,9:00
G1680,20,FALSE,FALSE,TRUE,8,9:10,10:10
G1681,8,TRUE,FALSE,TRUE,2,8:00,9:00
G1682,18,TRUE,FALSE,FALSE,9,9:10,10:10
G1683,8,TRUE,TRUE,TRUE,1,9:10,10:10
G1684,30,FALSE,FALSE,TRUE,-1,9:10,10:10
G1685,7,FALSE,TRUE,FALSE,3,8:00,9:00
G1686,49,TRUE,FALSE,TRUE,2,9:10,10:10
G1687,32,FALSE,TRUE,FALSE,2,8:00,9:00
G1688,30,FALSE,FALSE,FALSE,10,8:00,9:00
G1689,19,FALSE,FALSE,TRUE,4,8:00,9:00
G1690,24,TRUE,TRUE,TRUE,1,9:10,10:10
G1691,24,TRUE,TRUE,TRUE,4,11:30,12:30
G1692,29,FALSE,TRUE,FALSE,6,10:20,11:20
G1693,29,FALSE,FALSE,TRUE,3,12:40,13:40
G1694,19,TRUE,FALSE,FALSE,9,9:10,10:10
G1695,27,TRUE,FALSE,FALSE,9,9:10,10:10
G1696,48,TRUE,TRUE,FALSE,4,13:50,14:50
G1697,48,FALSE,TRUE,FALSE,5,11:30,12:30
G1698,16,TRUE,TRUE,FALSE,1,9:10,10:10
G1699,27,TRUE,FALSE,TRUE,10,9:10,10:10
G1700,43,FALSE,TRUE,FALSE,2,8:00,9:00
G1701,17,TRUE,FALSE,TRUE,1,8:00,9:00
G1702,18,TRUE,FALSE,TRUE,4,10:20,11:20
G1703,34,TRUE,TRUE,TRUE,7,8:00,9:00
G1704,22,TRUE,FALSE,TRUE,6,8:00,9:00
G1705,30,FALSE,TRUE,TRUE,-1,9:10,10:10
G1706,42,TRUE,FALSE,FALSE,1,10:20,11:20
G1707,49,FALSE,FALSE,TRUE,6,10:20,11:20
G1708,12,TRUE,FALSE,TRUE,2,9:10,10:10
G1709,38,TRUE,TRUE,FALSE,-1,10:20,11:20
G1710,27,TRUE,FALSE,FALSE,3,8:00,9:00
G1711,34,FALSE,FALSE,FALSE,2,10:20,11:20
G1712,33,FALSE,TRUE,TRUE,4,8:00,9:00
G1713,22,FALSE,TRUE,TRUE,8,13:50,14:50
G1714,12,TRUE,FALSE,FALSE,4,8:00,9:00
G1715,33,FALSE,TRUE,TRUE,7,9:10,10:10
G1716,15,FALSE,TRUE,TRUE,9,9:10,10:10
G1717,45,TRUE,TRUE,TRUE,4,12:40,13:40
G1718,28,FALSE,FALSE,TRUE,7,11:30,12:30
G1719,17,FALSE,FALSE,FALSE,9,8:00,9:00
G1720,9,TRUE,FALSE,FALSE,1,8:00,9:00
G1721,16,FALSE,FALSE,FALSE,7,8:00,9:00
G1722,47,TRUE,TRUE,FALSE,4,15:00,16:00
G1723,20,FALSE,FALSE,FALSE,6,10:20,11:20
G1724,23,TRUE,FALSE,TRUE,3,9:10,10:10
G1725,38,FALSE,TRUE,FALSE,1,8:00,9:00
G1726,41,TRUE,TRUE,TRUE,4,10:20,11:20
G1727,8,FALSE,FALSE,TRUE,7,9:10,10:10
G1728,13,TRUE,TRUE,FALSE,1,8:00,9:00
G1729,21,FALSE,TRUE,TRUE,2,9:10,10:10
G1730,50,FALSE,TRUE,FALSE,4,9:10,10:10
G1731,14,FALSE,FALSE,FALSE,3,8:00,9:00
G1732,17,FALSE,FALSE,TRUE,4,8:00,9:00
G1733,39,TRUE,FALSE,TRUE,9,10:20,11:20
G1734,30,FALSE,TRUE,TRUE,1,8:00,9:00
G1735,8,TRUE,FALSE,TRUE,7,10:20,11:20
G1736,39,FALSE,TRUE,TRUE,5,8:00,9:00
G1737,30,TRUE,FALSE,FALSE,1,8:00,9:00
G1738,31,TRUE,TRUE,TRUE,4,8:00,9:00
G1739,10,TRUE,TRUE,TRUE,5,10:20,11:20
G1740,46,TRUE,FALSE,FALSE,1,10:20,11:20
G1741,25,FALSE,TRUE,FALSE,7,8:00,9:00
G1742,14,FALSE,FALSE,FALSE,2,8:00,9:00
G1743,37,TRUE,FALSE,FALSE,9,9:10,10:10
G1744,35,TRUE,TRUE,TRUE,2,8:00,9:00
G1745,33,FALSE,TRUE,FALSE,4,9:10,10:10
G1746,27,FALSE,FALSE,FALSE,6,8:00,9:00
G1747,9,FALSE,FALSE,TRUE,6,8:00,9:00
G1748,8,FALSE,FALSE,FALSE,6,8:00,9:00
G1749,44,TRUE,TRUE,TRUE,2,11:30,12:30
G1750,50,FALSE,TRUE,TRUE,6,8:00,9:00
G1751,16,FALSE,TRUE,FALSE,9,8:00,9:00
G1752,17,TRUE,TRUE,TRUE,1,12:40,13:40
G1753,47,FALSE,FALSE,TRUE,3,13:50,14:50
G1754,30,TRUE,FALSE,FALSE,2,9:10,10:10
G1755,33,FALSE,FALSE,FALSE,3,9:10,10:10
G1756,7,FALSE,TRUE,FALSE,5,8:00,9:00
G1757,15,TRUE,FALSE,TRUE,4,8:00,9:00
G1758,12,FALSE,FALSE,FALSE,2,8:00,9:00
G1759,23,FALSE,TRUE,FALSE,4,9:10,10:10
G1760,46,FALSE,TRUE,TRUE,1,10:20,11:20
G1761,25,FALSE,FALSE,TRUE,7,9:10,10:10
G1762,33,FALSE,TRUE,FALSE,7,8:00,9:00
G1763,37,FALSE,FALSE,TRUE,7,10:20,11:20
G1764,17,TRUE,TRUE,TRUE,6,10:20,11:20
G1765,41,TRUE,FALSE,TRUE,5,10:20,11:20
G1766,8,FALSE,FALSE,FALSE,5,8:00,9:00
G1767,42,FALSE,TRUE,TRUE,1,8:00,9:00
G1768,21,TRUE,FALSE,FALSE,4,9:10,10:10
G1769,38,FALSE,FALSE,FALSE,7,11:30,12:30
G1770,35,TRUE,FALSE,FALSE,10,8:00,9:00
G1771,29,TRUE,TRUE,TRUE,2,10:20,11:20
G1772,41,TRUE,FALSE,TRUE,-1,12:40,13:40
G1773,23,TRUE,FALSE,TRUE,1,8:00,9:00
G1774,13,TRUE,FALSE,TRUE,5,8:00,9:00
G1775,28,TRUE,TRUE,TRUE,7,10:20,11:20
G1777,11,FALSE,TRUE,TRUE,-1,9:10,10:10
G1778,12,FALSE,TRUE,TRUE,9,8:00,9:00
G1779,37,FALSE,TRUE,TRUE,5,10:20,11:20
G1780,23,FALSE,FALSE,FALSE,-1,8:00,9:00
G1781,40,FALSE,TRUE,FALSE,6,8:00,9:00
G1782,32,TRUE,TRUE,FALSE,-1,8:00,9:00
G1783,37,TRUE,TRUE,TRUE,-1,12:40,13:40
G1784,48,TRUE,TRUE,TRUE,4,15:00,16:00
G1785,39,TRUE,TRUE,TRUE,6,11:30,12:30
G1786,49,FALSE,TRUE,TRUE,-1,10:20,11:20
G1787,18,FALSE,TRUE,TRUE,7,9:10,10:10
G1788,13,FALSE,TRUE,TRUE,7,8:00,9:00
G1789,27,TRUE,FALSE,TRUE,4,8:00,9:00
G1790,38,TRUE,FALSE,TRUE,9,8:00,9:00
G1791,48,TRUE,FALSE,FALSE,7,8:00,9:00
G1792,21,FALSE,TRUE,TRUE,-1,9:10,10:10
G1793,40,TRUE,FALSE,FALSE,9,16:10,17:10
G1794,37,TRUE,FALSE,TRUE,4,11:30,12:30
G1795,47,TRUE,TRUE,FALSE,10,9:10,10:10
G1796,35,FALSE,TRUE,TRUE,1,8:00,9:00
G1797,39,FALSE,TRUE,TRUE,6,10:20,11:20
